input, magic
3.565831e-18, 0x5F3B7111
7.227322e-21, 0x5F34999D
2.521643e-25, 0x5F3759DF
4.712498e-10, 0x5F355AFE
4.978048e-33, 0x5F30E53D
8.975649e-28, 0x5F3759DF
1.083348e-26, 0x5F3759DF
2.220497e-05, 0x5F308910
1.808643e-13, 0x5F3480AE
9.191185e-10, 0x5F3C3B67
6.896511e-29, 0x5F306048
1.158949e-09, 0x5F3759DF
2.831729e-28, 0x5F326F1F
2.441913e-34, 0x5F333510
7.780238e-37, 0x5F40669C
9.664146e-32, 0x5F344E94
3.862492e-08, 0x5F3275E5
1.624910e-36, 0x5F3759DF
1.625543e-16, 0x5F335EF5
1.182215e-11, 0x5F3638BD
1.206337e-25, 0x5F33D892
1.609391e-33, 0x5F3759DF
2.807831e-06, 0x5F34A886
2.321666e-05, 0x5F30F55C
9.684443e-15, 0x5F32353C
2.435745e-27, 0x5F35758A
6.642460e-14, 0x5F376AB4
7.124740e-26, 0x5F331C30
1.876632e-35, 0x5F2D69A1
6.959694e-24, 0x5F32B3B1
7.437511e-05, 0x5F3597DA
1.283575e-17, 0x5F3C104A
1.585186e-18, 0x5F3056C2
1.111778e-28, 0x5F35A45A
5.319610e-26, 0x5F3E7366
1.829874e-11, 0x5F33BE64
1.883980e-17, 0x5F33ED6D
2.985986e-33, 0x5F3E3DE4
1.007743e-18, 0x5F3759DF
3.730802e-14, 0x5F2F34DB
6.562908e-08, 0x5F3A1B68
2.051674e-34, 0x5F3AEFF9
2.145448e-28, 0x5F3D7671
2.007312e-16, 0x5F38AAC2
1.749862e-19, 0x5F348138
1.150488e-18, 0x5F3468B5
3.029461e-38, 0x5F322893
7.837577e-38, 0x5F31817B
7.901224e-21, 0x5F32EDEE
1.205713e-27, 0x5F31530D
3.928372e-11, 0x5F31D912
2.744238e-30, 0x5F3759DF
1.362152e-13, 0x5F33FBCB
8.075013e-30, 0x5F30869F
7.545932e-10, 0x5F3515F1
8.304402e-14, 0x5F324B30
8.849072e-34, 0x5F3844D4
9.146019e-33, 0x5F33EA09
1.439213e-26, 0x5F384410
4.409703e-07, 0x5F3279A2
3.201544e-16, 0x5F2FD68A
3.569059e-08, 0x5F32098B
1.739371e-38, 0x5F307A68
3.902492e-25, 0x5F31E1CC
1.568776e-08, 0x5F3D0860
6.568314e-03, 0x5F33A973
5.077796e-15, 0x5F31E063
5.711516e-02, 0x5F3A2416
4.976681e-27, 0x5F332C51
3.664439e-15, 0x5F3F4A81
1.796480e-09, 0x5F348611
6.489585e-11, 0x5F3AD667
1.533738e-35, 0x5F33A308
1.968085e-28, 0x5F3E63DB
4.097940e-27, 0x5F3490F0
1.400663e-25, 0x5F325DAE
3.238578e-11, 0x5F3759DF
1.517182e-17, 0x5F3B934F
7.212768e-03, 0x5F32FD50
3.295368e-32, 0x5F30A785
1.796170e-18, 0x5F350A2E
2.420937e-29, 0x5F327C22
1.575538e-23, 0x5F3759DF
1.133265e-04, 0x5F2F692D
2.370724e-26, 0x5F321BA9
3.475693e-08, 0x5F32780F
9.896732e-28, 0x5F3759DF
1.449433e-27, 0x5F316869
4.929177e-20, 0x5F3AF479
9.329448e-05, 0x5F2ED63B
2.517450e-27, 0x5F3517F6
4.220002e-13, 0x5F3356C8
1.968948e-17, 0x5F316AF5
1.185556e-30, 0x5F3129C0
1.961251e-31, 0x5F3E4F40
5.501749e-22, 0x5F370883
1.332293e-12, 0x5F32E0A3
1.966653e-01, 0x5F35A131
2.377560e-19, 0x5F3DD9FE
4.765030e-24, 0x5F31BE98
3.070894e-24, 0x5F3C9401
2.303991e-04, 0x5F39E2EA
3.877435e-21, 0x5F387455
1.674118e-02, 0x5F3BF0C2
2.310307e-14, 0x5F3070E7
7.537677e-17, 0x5F322461
2.937053e-32, 0x5F3265A2
4.072778e-31, 0x5F35822B
4.444149e-31, 0x5F32942C
2.764933e-08, 0x5F3263DD
5.787565e-14, 0x5F425850
2.046094e-37, 0x5F3AC2C3
2.011219e-10, 0x5F3759DF
2.778932e-20, 0x5F339EC7
6.070690e-28, 0x5F3759DF
2.811857e-32, 0x5F3376F3
1.231728e-14, 0x5F3964D7
3.780922e-25, 0x5F317D80
1.072032e-02, 0x5F32CF98
3.624321e-36, 0x5F35B507
8.822089e-13, 0x5F3FA746
1.582256e-01, 0x5F3111F0
1.735500e-31, 0x5F3759DF
1.827781e-15, 0x5F341EF7
1.103158e-23, 0x5F3759DF
1.308143e-34, 0x5F35E1F5
4.119436e-10, 0x5F2F1380
2.945199e-15, 0x5F3759DF
3.111356e-25, 0x5F30F936
3.757936e-27, 0x5F3759DF
4.028044e-21, 0x5F3759DF
9.304305e-06, 0x5F322A8B
8.237253e-05, 0x5F332A71
7.257222e-23, 0x5F3029C8
1.858158e-31, 0x5F3A7ECA
2.127910e-03, 0x5F310B76
4.777600e-15, 0x5F31614F
1.094836e-18, 0x5F3649B0
4.563357e-38, 0x5F3AB6C2
1.021860e-10, 0x5F326ECA
1.323512e-08, 0x5F3A058F
4.463515e-09, 0x5F3759DF
3.522016e-10, 0x5F32DF7F
3.096784e-20, 0x5F307F64
1.622784e-29, 0x5F3759DF
1.363642e-08, 0x5F3BD2C2
1.104120e-15, 0x5F358D61
3.612182e-28, 0x5F31E1CD
4.451980e-36, 0x5F315AA3
9.633206e-35, 0x5F36BB7A
6.806120e-06, 0x5F3759DF
3.721181e-35, 0x5F343AE8
1.061177e-20, 0x5F3759DF
1.718548e-14, 0x5F3759DF
9.822145e-14, 0x5F30DB41
3.762666e-13, 0x5F30C2E2
8.960820e-33, 0x5F33ED89
1.130554e-20, 0x5F3759DF
1.945512e-16, 0x5F387B56
1.207225e-12, 0x5F33EF24
2.814422e-25, 0x5F321424
2.355637e-22, 0x5F3A0AAC
1.848518e-13, 0x5F35A6A1
2.573097e-37, 0x5F316B65
4.905069e-16, 0x5F3288BC
1.868873e-15, 0x5F3333F4
2.391963e-04, 0x5F3DA83E
7.299444e-01, 0x5F344FE8
1.154632e-11, 0x5F3759DF
6.484799e-05, 0x5F38F868
1.120242e-16, 0x5F34CFE9
5.069797e-14, 0x5F3A8192
4.741801e-23, 0x5F38A61E
5.716688e-06, 0x5F31551C
8.085020e-14, 0x5F316639
3.045288e-01, 0x5F362576
8.096349e-15, 0x5F2F923F
1.981287e-02, 0x5F34FFC4
5.595332e-20, 0x5F3FED4D
2.549775e-05, 0x5F3334D2
1.003175e-23, 0x5F30D1CA
1.990094e-31, 0x5F3DB233
3.175011e-01, 0x5F329D8C
3.878682e-14, 0x5F31B763
5.790907e-32, 0x5F3759DF
6.157653e-04, 0x5F332C8E
6.881691e-19, 0x5F3759DF
2.216119e-08, 0x5F3187AA
8.024600e-12, 0x5F301CBC
1.970143e-30, 0x5F2D8828
3.300468e-08, 0x5F35E67D
1.272399e-37, 0x5F3145D5
2.793684e-38, 0x5F32405C
1.459697e-06, 0x5F3031E6
1.624510e-23, 0x5F3475B4
4.428248e-01, 0x5F328471
2.075838e-25, 0x5F427B46
4.917883e-37, 0x5F32C76A
5.444397e-34, 0x5F329338
2.040164e-10, 0x5F397695
7.601361e-06, 0x5F33BDF3
2.875797e-08, 0x5F325CCA
5.927127e-38, 0x5F3518E9
8.810088e-30, 0x5F31AA41
7.135898e-18, 0x5F338F7F
1.017659e-02, 0x5F311F1B
1.027296e-13, 0x5F2F05D4
1.070276e-02, 0x5F335ECE
1.002131e-31, 0x5F356711
1.353884e-36, 0x5F31C197
1.258489e-32, 0x5F402024
3.545151e-29, 0x5F3213FF
1.627866e-25, 0x5F374CD0
1.027376e-37, 0x5F3656F6
8.744939e-05, 0x5F2E6859
3.188972e-11, 0x5F327387
9.029109e-17, 0x5F2F3EA3
1.453121e-07, 0x5F32CE22
3.951289e-37, 0x5F3297E7
1.576769e-12, 0x5F323E0E
2.167574e-14, 0x5F2FB903
2.606089e-24, 0x5F3759DF
3.068672e-24, 0x5F3C10DF
1.099083e-33, 0x5F2DB1DB
1.721545e-26, 0x5F32E626
5.133676e-12, 0x5F35B025
9.468375e-06, 0x5F30B74D
1.792250e-19, 0x5F36738A
7.647512e-34, 0x5F3E5A00
5.795298e-35, 0x5F3692A5
1.122068e-33, 0x5F2F59A9
9.447948e-33, 0x5F370A73
1.051465e-30, 0x5F2FFE57
2.854000e-11, 0x5F34C190
2.673677e-26, 0x5F33460B
4.214179e-14, 0x5F33C808
1.864533e-23, 0x5F3434B3
2.950299e-30, 0x5F3DFC58
2.588850e-11, 0x5F320AC4
7.060334e-31, 0x5F38E9D6
6.463264e-31, 0x5F35D197
1.168239e-04, 0x5F3264B7
5.976110e-20, 0x5F3759DF
1.116376e-18, 0x5F339B0D
1.814186e-07, 0x5F329807
2.104655e-09, 0x5F325A81
7.844907e-22, 0x5F3759DF
3.921326e-11, 0x5F3066E6
1.378825e-26, 0x5F3B5C91
3.607015e-02, 0x5F313ECB
5.680628e-21, 0x5F31C841
1.019787e-20, 0x5F35226C
2.193216e-02, 0x5F302827
5.360198e-30, 0x5F32DE10
2.799268e-18, 0x5F3759DF
6.326118e-18, 0x5F32A2A2
1.046678e-20, 0x5F372CCB
8.543887e-25, 0x5F3F9A14
2.668799e-31, 0x5F3606B2
3.467073e-12, 0x5F3D08D4
3.832913e-37, 0x5F33FEC1
3.045610e-27, 0x5F3CDEE2
1.607106e-05, 0x5F3A0B9E
2.222561e-19, 0x5F3E80F7
1.008608e-16, 0x5F31E4D7
6.687667e-23, 0x5F333DF1
2.886662e-17, 0x5F34A8D8
3.528857e-28, 0x5F32390D
2.708184e-36, 0x5F3ACD0D
1.794344e-11, 0x5F35592F
1.536082e-01, 0x5F32B869
1.630453e-30, 0x5F36495E
6.948718e-11, 0x5F3759DF
3.200633e-29, 0x5F344539
4.969871e-12, 0x5F327A71
3.805953e-23, 0x5F32E68F
3.354403e-25, 0x5F304DE1
2.600622e-22, 0x5F3759DF
3.183652e-31, 0x5F3015D4
3.680189e-18, 0x5F3C2C4D
1.368672e-22, 0x5F30AB78
1.324368e-21, 0x5F33848E
2.725073e-06, 0x5F32D60A
1.771256e-04, 0x5F3484AE
1.547506e-08, 0x5F392F6B
1.666414e-16, 0x5F340CAC
3.986128e-11, 0x5F313FAD
9.752987e-20, 0x5F3264B0
1.443917e-05, 0x5F3C8B6B
2.310638e-10, 0x5F3F5C44
2.460295e-21, 0x5F334A93
1.336631e-26, 0x5F3F6FD4
1.769781e-26, 0x5F3275F2
5.138776e-24, 0x5F2F19E3
6.510452e-20, 0x5F3759DF
3.465601e-22, 0x5F30A2AC
7.163209e-20, 0x5F346AB8
5.516904e-28, 0x5F31B7DA
5.038209e-22, 0x5F3321FE
8.381671e-14, 0x5F2EFBA5
1.773120e-33, 0x5F3430FB
2.252452e-28, 0x5F39E5D6
8.131325e-20, 0x5F306547
1.636723e-33, 0x5F34401B
1.592075e-20, 0x5F3759DF
1.672501e-11, 0x5F3759DF
3.367116e-14, 0x5F32351D
5.262312e-13, 0x5F2F4570
2.802298e-07, 0x5F3759DF
1.896198e-04, 0x5F32A540
4.135140e-22, 0x5F32B2DE
3.600432e-24, 0x5F3AB488
1.018479e-08, 0x5F338DDD
8.588541e-31, 0x5F3B0C51
2.496787e-16, 0x5F3759DF
2.257698e-18, 0x5F32AA9E
1.268943e-15, 0x5F30EEFD
6.574052e-08, 0x5F3BD657
7.529461e-04, 0x5F3495C0
2.983528e-22, 0x5F3277F8
5.647472e-19, 0x5F31D621
8.888764e-19, 0x5F401748
1.792607e-20, 0x5F369B9B
1.941539e-38, 0x5F304D76
2.623591e-24, 0x5F339940
4.399003e-16, 0x5F352D15
2.370494e-31, 0x5F3759DF
7.971179e-29, 0x5F305E1D
3.349077e-27, 0x5F3E0924
1.090517e-21, 0x5F322102
8.587125e-33, 0x5F2EB0D2
5.976380e-04, 0x5F3265CF
4.706983e-08, 0x5F3559D0
1.354680e-14, 0x5F402313
1.686084e-31, 0x5F3759DF
2.213250e-27, 0x5F325984
9.880028e-35, 0x5F363772
9.129594e-02, 0x5F2D370F
2.925531e-18, 0x5F3759DF
7.257655e-34, 0x5F3BBAC0
2.912432e-28, 0x5F31D485
6.251005e-26, 0x5F36A180
2.525937e-15, 0x5F323164
3.404089e-01, 0x5F339540
1.014666e-07, 0x5F30FF34
2.277726e-28, 0x5F3759DF
1.141161e-10, 0x5F354267
9.151356e-10, 0x5F4128FF
2.452591e-24, 0x5F34341F
2.993293e-02, 0x5F317AB9
1.663369e-12, 0x5F314A6B
1.920356e-11, 0x5F35A3D6
1.424065e-37, 0x5F3499DB
2.124615e-15, 0x5F2FFBCD
3.165404e-16, 0x5F2E6D7D
1.080409e-16, 0x5F3759DF
7.456644e-29, 0x5F30E765
7.304548e-21, 0x5F33EC2B
3.532927e-23, 0x5F31DE91
2.657736e-01, 0x5F3C50C6
1.129361e-23, 0x5F3759DF
1.016800e-01, 0x5F3262EF
6.501744e-35, 0x5F329F94
4.937720e-11, 0x5F3796DA
5.227808e-37, 0x5F30E180
6.287924e-19, 0x5F354850
5.713809e-38, 0x5F353C03
1.930496e-33, 0x5F2D6B34
5.620907e-17, 0x5F3A2A6C
5.043766e-15, 0x5F31E498
2.712054e-24, 0x5F364A9A
4.130377e-23, 0x5F374207
7.542095e-03, 0x5F333798
2.598970e-04, 0x5F3D80FE
2.219983e-36, 0x5F344122
8.982606e-04, 0x5F3CF4AA
2.600030e-14, 0x5F31CC8E
1.570048e-36, 0x5F325E93
3.962485e-08, 0x5F300296
1.323468e-04, 0x5F332EF9
5.721373e-14, 0x5F3EC854
2.481366e-20, 0x5F325AF7
2.924548e-29, 0x5F34877A
1.829512e-34, 0x5F3CF94C
4.013453e-06, 0x5F3B3A4D
4.822483e-37, 0x5F32E7D6
3.438485e-35, 0x5F31021C
1.465309e-09, 0x5F31D518
1.025344e-24, 0x5F3388AB
1.752163e-36, 0x5F3210B8
1.339467e-11, 0x5F3D7926
3.501247e-09, 0x5F39FE2C
2.232409e-29, 0x5F318479
7.245982e-37, 0x5F3C29D1
8.580012e-20, 0x5F2FD301
6.254372e-13, 0x5F3264DA
4.727451e-24, 0x5F311213
2.048510e-11, 0x5F334568
1.515856e-28, 0x5F347DC0
1.687614e-05, 0x5F3759DF
2.262629e-15, 0x5F334935
1.435331e-01, 0x5F3206A1
3.022901e-09, 0x5F361473
1.785618e-35, 0x5F2E030F
1.904205e-38, 0x5F328125
4.544265e-12, 0x5F355163
6.026993e-34, 0x5F3759DF
1.774305e-34, 0x5F3B715D
6.793582e-27, 0x5F34DFEA
3.974931e-05, 0x5F31678B
4.032597e-05, 0x5F308313
5.136516e-26, 0x5F3FE260
3.822016e-18, 0x5F39FF3F
1.422263e-25, 0x5F326CC4
1.834348e-30, 0x5F303F5C
2.480669e-21, 0x5F33F39A
1.218421e-36, 0x5F3210C9
8.609479e-38, 0x5F32293F
9.168193e-08, 0x5F306F04
4.771950e-01, 0x5F31474F
2.567087e-29, 0x5F3315DD
1.425534e-36, 0x5F346B17
1.890573e-31, 0x5F3D2D3E
1.482487e-14, 0x5F3C90BB
8.761561e-23, 0x5F30F987
7.624216e-16, 0x5F385E2E
9.944157e-11, 0x5F316A45
1.854144e-26, 0x5F321DB9
4.370798e-14, 0x5F3429B6
2.384549e-14, 0x5F31468D
1.656046e-29, 0x5F33122B
5.459144e-28, 0x5F30A519
2.143833e-11, 0x5F30DE49
8.335300e-32, 0x5F309256
7.733630e-25, 0x5F3AEB6D
3.103020e-04, 0x5F3500F9
3.255331e-01, 0x5F34B276
9.492614e-22, 0x5F39B3BC
3.136899e-30, 0x5F3DA091
5.536368e-35, 0x5F3759DF
2.898353e-33, 0x5F39E7D6
1.311659e-14, 0x5F3D87B8
6.807305e-20, 0x5F34B964
1.532127e-15, 0x5F2FAC9B
3.316029e-04, 0x5F331AFD
5.988242e-03, 0x5F2F4DC7
9.338851e-22, 0x5F39FACE
1.709438e-20, 0x5F34C19E
1.472858e-24, 0x5F31F2D1
1.064828e-14, 0x5F3501E1
5.089164e-15, 0x5F30473B
3.430172e-37, 0x5F308409
5.675233e-29, 0x5F382F19
1.875183e-10, 0x5F36252B
1.664754e-16, 0x5F354E64
6.386991e-37, 0x5F3759DF
2.934760e-03, 0x5F337913
4.746238e-03, 0x5F3566D0
3.174607e-30, 0x5F400311
2.620840e-36, 0x5F392660
8.141616e-18, 0x5F313EA0
2.512341e-31, 0x5F3759DF
5.520630e-27, 0x5F2F163F
4.567664e-31, 0x5F324A4F
8.768482e-37, 0x5F3759DF
1.537219e-11, 0x5F3D4861
4.582856e-33, 0x5F349B84
3.174920e-23, 0x5F3203EC
8.214531e-15, 0x5F336EE0
2.222746e-35, 0x5F32F94A
3.762255e-28, 0x5F318FAF
1.516716e-18, 0x5F318E40
1.880656e-36, 0x5F3169F2
1.175977e-26, 0x5F384468
1.283464e-15, 0x5F2D56FB
1.295708e-15, 0x5F312082
1.206775e-35, 0x5F3FE19E
1.092961e-24, 0x5F325F8F
1.228675e-16, 0x5F32CC5F
1.555828e-03, 0x5F30D66A
1.579596e-17, 0x5F381582
3.142866e-17, 0x5F31FA9B
1.908581e-25, 0x5F3C2A8C
6.053240e-05, 0x5F3FFC2A
1.135045e-08, 0x5F31E093
1.281680e-35, 0x5F3955EA
5.067694e-38, 0x5F37951D
5.192344e-19, 0x5F30F159
2.337659e-04, 0x5F3D23C6
5.704256e-21, 0x5F2E59D1
3.891147e-31, 0x5F352C8B
5.289221e-13, 0x5F31D218
6.663438e-16, 0x5F359E22
9.901102e-13, 0x5F387149
1.386632e-30, 0x5F31DB7A
8.311769e-31, 0x5F3D0AF2
1.955554e-14, 0x5F32C7FD
2.642300e-20, 0x5F33DD59
2.129421e-36, 0x5F34E134
1.313698e-22, 0x5F30E35D
4.044547e-21, 0x5F3759DF
1.172092e-21, 0x5F32CE15
1.381402e-16, 0x5F309357
5.512026e-17, 0x5F3A83C6
2.174930e-07, 0x5F3ABC2E
1.700948e-28, 0x5F3759DF
2.401020e-32, 0x5F34E1A6
2.055569e-22, 0x5F3D4EA1
4.053275e-14, 0x5F353422
1.704131e-11, 0x5F3759DF
2.014904e-04, 0x5F369064
8.929958e-29, 0x5F3010B3
2.560645e-33, 0x5F372A96
1.418223e-16, 0x5F323B5D
1.815476e-29, 0x5F31B394
7.861138e-16, 0x5F3759DF
3.983821e-38, 0x5F3759DF
1.038991e-29, 0x5F366E13
9.893958e-21, 0x5F30C21E
2.736140e-23, 0x5F31B9FD
4.184471e-10, 0x5F30DD57
2.986311e-17, 0x5F32CE76
1.300406e-11, 0x5F3759DF
7.457645e-12, 0x5F33DC25
6.083844e-27, 0x5F33779E
3.494264e-22, 0x5F3085C5
2.943421e-35, 0x5F31F635
8.247776e-12, 0x5F30AB12
1.001060e-14, 0x5F32625E
3.202137e-18, 0x5F3E0B18
7.065369e-28, 0x5F38AA43
1.952220e-24, 0x5F31A3D2
4.147813e-02, 0x5F307BC6
5.097530e-11, 0x5F39987D
5.478699e-16, 0x5F302535
1.124491e-04, 0x5F3230CD
2.077992e-18, 0x5F326821
6.172008e-20, 0x5F396E92
7.754296e-19, 0x5F3759DF
3.843350e-12, 0x5F3BD3E4
1.199269e-15, 0x5F31F6CE
3.467994e-18, 0x5F3FFFF4
2.860164e-12, 0x5F335FBE
3.711989e-20, 0x5F31BE6C
6.698561e-07, 0x5F322EA4
2.680828e-24, 0x5F3759DF
3.006619e-08, 0x5F3759DF
4.474606e-07, 0x5F331541
1.528537e-30, 0x5F33E6F2
9.937813e-29, 0x5F34C21D
3.251734e-30, 0x5F3E720B
3.648529e-05, 0x5F32DA21
4.284375e-35, 0x5F388E73
2.862756e-35, 0x5F33955C
3.651503e-12, 0x5F3FE58D
1.114873e-23, 0x5F3759DF
2.900394e-12, 0x5F35561C
4.541880e-06, 0x5F36ACA6
4.158493e-12, 0x5F3759DF
9.317833e-13, 0x5F3EF89F
8.489156e-15, 0x5F32F893
1.355906e-11, 0x5F3C58BB
1.471953e-02, 0x5F3C1772
1.987154e-21, 0x5F3523BA
1.017051e-34, 0x5F335B53
1.279710e-34, 0x5F31A6EB
2.247105e-07, 0x5F3F5347
1.271663e-33, 0x5F2E692D
8.313627e-07, 0x5F3759DF
1.762279e-21, 0x5F342B0B
2.128927e-20, 0x5F3218AA
2.887735e-05, 0x5F32E360
9.649641e-14, 0x5F304085
2.368628e-33, 0x5F35E410
1.833771e-11, 0x5F3637CF
1.787396e-33, 0x5F31EAA3
4.845344e-28, 0x5F32B5E8
4.117539e-30, 0x5F355A22
8.205941e-27, 0x5F33F4F0
1.649413e-22, 0x5F353B78
1.006038e-28, 0x5F35AABD
3.075668e-07, 0x5F34010B
4.749268e-03, 0x5F3759DF
7.292516e-30, 0x5F321BEF
1.229797e-36, 0x5F30A694
2.803032e-11, 0x5F3759DF
4.085298e-09, 0x5F3B13E5
5.647179e-19, 0x5F2F9432
5.524539e-24, 0x5F312BD3
7.973700e-15, 0x5F3346A5
3.228641e-06, 0x5F3759DF
3.126033e-03, 0x5F35336A
1.762753e-33, 0x5F361821
4.731505e-19, 0x5F3759DF
2.891568e-31, 0x5F307E64
7.756056e-21, 0x5F321442
1.747171e-09, 0x5F32EFBD
1.444300e-11, 0x5F418458
1.246060e-28, 0x5F333F1B
1.814786e-02, 0x5F3759DF
3.784433e-34, 0x5F34D214
1.202449e-05, 0x5F35146B
4.702552e-26, 0x5F3BD604
1.213958e-13, 0x5F3759DF
7.824925e-26, 0x5F3090AB
1.650544e-03, 0x5F338F99
3.101546e-15, 0x5F38ACDE
1.038350e-07, 0x5F2D05AF
5.737237e-20, 0x5F3B2F4E
7.440714e-05, 0x5F347C45
3.865385e-13, 0x5F31A7B2
1.837916e-21, 0x5F32C4E7
2.529000e-11, 0x5F2EB4A4
1.026157e-31, 0x5F33904E
8.860207e-06, 0x5F31FFCE
7.402264e-09, 0x5F34ED67
2.431481e-25, 0x5F3759DF
2.040952e-25, 0x5F3C4A96
4.748744e-12, 0x5F30E8F3
1.899801e-19, 0x5F38DDAB
2.413420e-10, 0x5F3D183E
6.935497e-33, 0x5F314267
2.803424e-26, 0x5F327A54
7.119909e-24, 0x5F34323F
7.488549e-19, 0x5F3759DF
2.718527e-17, 0x5F31F40E
5.333112e-22, 0x5F330031
1.882851e-25, 0x5F3B2953
2.348129e-09, 0x5F311B7D
1.681482e-20, 0x5F342661
1.160399e-02, 0x5F33AABB
2.217564e-18, 0x5F31162A
8.308010e-16, 0x5F3D170D
5.460647e-24, 0x5F2EAC48
4.465845e-05, 0x5F335627
2.567725e-37, 0x5F347AE6
5.327883e-36, 0x5F3133A1
2.032792e-26, 0x5F31962C
1.204030e-03, 0x5F3472A6
1.340206e-16, 0x5F339780
2.243432e-20, 0x5F30D2D1
2.685314e-35, 0x5F308D4B
7.424713e-19, 0x5F3759DF
8.697181e-38, 0x5F31F2C5
1.254837e-11, 0x5F3759DF
4.215149e-04, 0x5F304941
4.762110e-14, 0x5F3759DF
2.361486e-22, 0x5F38D6D5
4.955527e-27, 0x5F32C6AB
4.339249e-01, 0x5F32E06F
7.844587e-03, 0x5F351147
1.441950e-37, 0x5F344848
4.092454e-14, 0x5F30FA3C
1.287742e-19, 0x5F30B6E9
4.881710e-09, 0x5F32693E
3.660747e-17, 0x5F310151
1.825208e-26, 0x5F311290
3.685076e-27, 0x5F387C66
3.696608e-11, 0x5F3365AC
6.573567e-17, 0x5F3759DF
5.947717e-01, 0x5F3214CE
4.015844e-15, 0x5F3759DF
2.548534e-29, 0x5F3589C5
9.835010e-12, 0x5F326E35
1.080132e-33, 0x5F3227E1
2.871917e-24, 0x5F37F623
4.071009e-04, 0x5F30401A
1.147539e-34, 0x5F32BD0F
2.063949e-25, 0x5F40941F
2.888162e-16, 0x5F339F87
2.940586e-16, 0x5F327DA6
1.547506e-01, 0x5F32C5C9
1.245323e-28, 0x5F320EEF
5.802884e-18, 0x5F31E7D6
9.856194e-07, 0x5F3F8B9B
5.325573e-05, 0x5F37E6AE
1.160657e-21, 0x5F332E76
4.723436e-38, 0x5F3EEEB9
9.330810e-04, 0x5F3CD286
4.319598e-25, 0x5F31FB31
4.793243e-22, 0x5F3374FF
1.177630e-18, 0x5F33372F
1.652897e-28, 0x5F357856
1.982573e-02, 0x5F3525F7
4.715870e-22, 0x5F328AE9
4.178284e-38, 0x5F3AB62F
3.136903e-03, 0x5F35EA1C
1.888992e-37, 0x5F40DABE
1.439948e-08, 0x5F39C0E5
1.196942e-32, 0x5F3E06F6
9.502619e-29, 0x5F32FEB6
5.025502e-02, 0x5F345100
4.371743e-27, 0x5F32A590
2.465082e-20, 0x5F31ABA2
5.050065e-04, 0x5F33D569
2.880087e-13, 0x5F355787
8.909806e-32, 0x5F34A572
1.035002e-34, 0x5F355EA9
6.935472e-20, 0x5F346C49
2.070383e-26, 0x5F302156
3.083303e-15, 0x5F3759DF
3.908341e-20, 0x5F34A576
7.506110e-37, 0x5F3E40D1
1.739614e-05, 0x5F37F382
1.338511e-16, 0x5F327040
6.180344e-19, 0x5F3295B1
3.910600e-30, 0x5F3759DF
3.724228e-33, 0x5F36966A
1.556881e-37, 0x5F3759DF
8.957102e-04, 0x5F3791AB
2.678745e-19, 0x5F3733FB
4.160670e-20, 0x5F34168B
1.293531e-38, 0x5F3D79E5
7.331432e-28, 0x5F3B308D
7.081777e-24, 0x5F34CE7C
7.977238e-33, 0x5F2FF361
9.433954e-27, 0x5F3759DF
6.059077e-14, 0x5F3F48CB
5.764954e-28, 0x5F332241
1.399514e-22, 0x5F3759DF
1.212980e-23, 0x5F3D4D28
6.102984e-24, 0x5F324107
4.491157e-38, 0x5F3B8601
4.568293e-02, 0x5F336E53
9.732751e-33, 0x5F371D68
4.322785e-37, 0x5F321103
1.009441e-08, 0x5F324582
1.164210e-17, 0x5F3759DF
4.649350e-11, 0x5F344725
3.129490e-21, 0x5F3C007B
1.985689e-04, 0x5F37454A
2.807597e-21, 0x5F363DDF
1.619199e-06, 0x5F3272EE
1.722431e-28, 0x5F37E3DB
5.586183e-12, 0x5F3206C8
8.054976e-36, 0x5F3070D1
4.455647e-37, 0x5F323326
4.201198e-18, 0x5F35173B
9.993852e-37, 0x5F34EF68
2.157490e-05, 0x5F327A02
5.728297e-34, 0x5F33CD6A
2.992797e-16, 0x5F3356B6
6.575297e-26, 0x5F369E56
7.826045e-11, 0x5F31B2A6
2.965465e-34, 0x5F336D66
2.795428e-22, 0x5F31857C
2.194492e-38, 0x5F34B288
1.900776e-27, 0x5F328C6E
9.550171e-07, 0x5F414A11
1.176580e-17, 0x5F37A8A9
3.123117e-20, 0x5F320DC5
3.165751e-26, 0x5F319112
4.047783e-02, 0x5F318943
1.379766e-11, 0x5F3C2F75
6.965136e-32, 0x5F32BED8
5.414390e-21, 0x5F35653E
1.042498e-11, 0x5F336F0A
7.616038e-31, 0x5F3A0819
1.548518e-15, 0x5F317E9E
9.358746e-28, 0x5F37F02E
1.956176e-12, 0x5F340F14
1.576981e-30, 0x5F3641F3
1.447838e-14, 0x5F3EC50A
5.573098e-12, 0x5F309C99
8.048982e-34, 0x5F3D16F2
6.142273e-04, 0x5F31F828
2.973882e-30, 0x5F3CAB87
3.249032e-03, 0x5F364E5D
1.015552e-06, 0x5F3BD27C
2.111507e-13, 0x5F3F0E32
1.033933e-33, 0x5F3353C4
1.323684e-22, 0x5F311D95
1.336134e-27, 0x5F31F35C
5.452115e-23, 0x5F3E7AB8
9.601958e-12, 0x5F30B0F3
1.833885e-18, 0x5F3337C3
1.964825e-21, 0x5F31A052
8.476471e-02, 0x5F30CEBC
3.291915e-09, 0x5F3759DF
2.136512e-13, 0x5F3FE7C6
3.894516e-20, 0x5F3317F2
1.148677e-08, 0x5F3759DF
6.196279e-36, 0x5F32E4F5
9.364094e-02, 0x5F30EB85
